waypoint_id,x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag,traffic_light_detection,target_traffic_light_camera,start,goal,stop_point,detection_range_front_l,detection_range_front_r,detection_range_rear_l,detection_range_rear_r,fatal_area_left,fatal_area_right,cargo_left,cargo_right,obstacle_detection_distance_change,winker_point,obstacle_sensor_range,mode_change,attention_broadcast,inter_vehicular_distance,minimum_target_point_distance,target_point_ratio,voxel_leaf_size,local_max_slope,preliminary_output,route_change,pause_point,pause_time,cross_point,cross_point_detection_area_left,cross_point_detection_area_right,cross_point_detection_area_front,cross_point_detection_area_back
766,94347.8181,77543.1989,35.5135,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
767,94347.5784,77542.228,35.5131,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
768,94347.3386,77541.2572,35.5127,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
769,94347.0989,77540.2863,35.5124,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
770,94346.8592,77539.3155,35.512,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
771,94346.6195,77538.3447,35.5116,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
772,94346.3797,77537.3738,35.5112,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
773,94346.14,77536.403,35.5108,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
774,94345.9003,77535.4321,35.5104,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
775,94345.6606,77534.4613,35.51,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
776,94345.4209,77533.4904,35.5096,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
777,94345.1811,77532.5196,35.5093,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
778,94344.9414,77531.5488,35.5089,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
779,94344.7017,77530.5779,35.5085,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
780,94344.462,77529.6071,35.5081,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
781,94344.2222,77528.6362,35.5077,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
782,94343.9825,77527.6654,35.5073,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
783,94343.7428,77526.6946,35.5069,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
784,94343.5031,77525.7237,35.5065,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
785,94343.2634,77524.7529,35.5061,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
786,94343.0236,77523.782,35.5058,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
787,94342.7839,77522.8112,35.5054,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
788,94342.5442,77521.8403,35.505,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
789,94342.3045,77520.8695,35.5046,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
790,94342.0647,77519.8987,35.5042,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
791,94341.825,77518.9278,35.5038,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
792,94341.5853,77517.957,35.5034,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
793,94341.3456,77516.9861,35.503,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
794,94341.1059,77516.0153,35.5026,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
795,94340.8661,77515.0445,35.5023,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
796,94340.6264,77514.0736,35.5019,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
797,94340.3867,77513.1028,35.5015,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
798,94340.147,77512.1319,35.5011,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
799,94339.9072,77511.1611,35.5007,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
800,94339.6675,77510.1902,35.5003,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
801,94339.4278,77509.2194,35.4999,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
802,94339.1881,77508.2486,35.4995,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
803,94338.9484,77507.2777,35.4992,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
804,94338.7086,77506.3069,35.4988,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
805,94338.4689,77505.336,35.4984,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
806,94338.2292,77504.3652,35.498,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
807,94337.9895,77503.3944,35.4976,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
808,94337.7498,77502.4235,35.4972,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
809,94337.51,77501.4527,35.4968,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
810,94337.2703,77500.4818,35.4964,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
811,94337.0306,77499.511,35.496,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
812,94336.7909,77498.5402,35.4957,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
813,94336.5511,77497.5693,35.4953,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
814,94336.3114,77496.5985,35.4949,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
815,94336.0717,77495.6276,35.4945,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
816,94335.832,77494.6568,35.4941,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
817,94335.5923,77493.6859,35.4937,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
818,94335.3525,77492.7151,35.4933,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
819,94335.1128,77491.7443,35.4929,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
820,94334.8731,77490.7734,35.4925,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
821,94334.6334,77489.8026,35.4922,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
822,94334.3936,77488.8317,35.4918,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
823,94334.1539,77487.8609,35.4914,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
824,94333.9142,77486.8901,35.491,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
825,94333.6745,77485.9192,35.4906,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
826,94333.4348,77484.9484,35.4902,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
827,94333.195,77483.9775,35.4898,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
828,94332.9553,77483.0067,35.4894,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
829,94332.7156,77482.0358,35.4891,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
830,94332.4759,77481.065,35.4887,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
831,94332.2361,77480.0942,35.4883,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
832,94331.9964,77479.1233,35.4879,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
833,94331.7567,77478.1525,35.4875,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
834,94331.517,77477.1816,35.4871,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
835,94331.2773,77476.2108,35.4867,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
836,94331.0375,77475.24,35.4863,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
837,94330.7978,77474.2691,35.4859,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
838,94330.5581,77473.2983,35.4856,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
839,94330.3184,77472.3274,35.4852,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
840,94330.0786,77471.3566,35.4848,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
841,94329.8389,77470.3857,35.4844,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
842,94329.5992,77469.4149,35.484,-1.8129,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
843,94329.4984,77469.0065,35.4838,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
844,94329.2601,77468.0353,35.4839,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
845,94329.0219,77467.0641,35.4839,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
846,94328.7836,77466.0928,35.484,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
847,94328.5454,77465.1216,35.4841,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
848,94328.3072,77464.1504,35.4841,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
849,94328.0689,77463.1792,35.4842,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
850,94327.8307,77462.208,35.4842,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
851,94327.5925,77461.2368,35.4843,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
852,94327.3542,77460.2656,35.4843,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
853,94327.116,77459.2944,35.4844,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
854,94326.8778,77458.3232,35.4844,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
855,94326.6395,77457.352,35.4845,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
856,94326.4013,77456.3808,35.4845,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
857,94326.163,77455.4096,35.4846,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
858,94325.9248,77454.4384,35.4846,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
859,94325.6866,77453.4672,35.4847,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
860,94325.4483,77452.4959,35.4848,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
861,94325.2101,77451.5247,35.4848,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
862,94324.9719,77450.5535,35.4849,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
863,94324.7336,77449.5823,35.4849,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
864,94324.4954,77448.6111,35.485,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
865,94324.2572,77447.6399,35.485,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
866,94324.0189,77446.6687,35.4851,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
867,94323.7807,77445.6975,35.4851,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
868,94323.5425,77444.7263,35.4852,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
869,94323.3042,77443.7551,35.4852,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
870,94323.066,77442.7839,35.4853,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
871,94322.8277,77441.8127,35.4853,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
872,94322.5895,77440.8415,35.4854,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
873,94322.3513,77439.8703,35.4855,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
874,94322.113,77438.899,35.4855,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
875,94321.8748,77437.9278,35.4856,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
876,94321.6366,77436.9566,35.4856,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
877,94321.3983,77435.9854,35.4857,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
878,94321.1601,77435.0142,35.4857,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
879,94320.9219,77434.043,35.4858,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
880,94320.6836,77433.0718,35.4858,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
881,94320.4454,77432.1006,35.4859,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
882,94320.2071,77431.1294,35.4859,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
883,94319.9689,77430.1582,35.486,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
884,94319.7307,77429.187,35.486,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
885,94319.4924,77428.2158,35.4861,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
886,94319.2542,77427.2446,35.4862,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
887,94319.016,77426.2733,35.4862,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
888,94318.7777,77425.3021,35.4863,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
889,94318.5395,77424.3309,35.4863,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
890,94318.3013,77423.3597,35.4864,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
891,94318.063,77422.3885,35.4864,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
892,94317.8248,77421.4173,35.4865,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
893,94317.5865,77420.4461,35.4865,-1.8113,4,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0
